index,id,date,year,month,.day,yid,inv,p1,p1u,p2,p2u,p3,p3u,p4,p4u,p5,p5u,p6,p6u,p7,p7u,ball1,ball2,ball3,ball4,ball5,ball6,ball7,sbcode,sbnameE,sbnameC
2005025,05/025,01/03/2005,2005,03,01,025,34805253,0,0.0,326455,4.0,22610,154.0,4800,440.4,320,8471.6,160,10967.0,20,142726.2,3,7,12,25,33,35,30,,,
2005024,05/024,26/02/2005,2005,02,26,024,42129167,17777355,1.0,0,0.0,50655,114.0,4800,281.0,320,6238.4,160,8824.2,20,123467.0,1,16,36,41,42,44,18,,,
2005023,05/023,24/02/2005,2005,02,24,023,37673259,0,0.0,1998170,1.0,72990,73.0,4800,268.0,320,4895.4,160,7407.2,20,99083.8,6,22,25,39,41,49,13,,,
2005022,05/022,22/02/2005,2005,02,22,022,33680734,0,0.0,881045,2.0,52795,89.0,4800,224.8,320,4727.8,160,6820.8,20,93641.4,2,16,20,32,35,41,24,,,
2005021,05/021,19/02/2005,2005,02,19,021,47333107,10158305,2.0,479155,5.0,39925,160.0,4800,280.0,320,7714.0,160,9358.4,20,153796.2,2,18,28,42,45,49,17,,,
2005020,05/020,17/02/2005,2005,02,17,020,38990538,0,0.0,0,0.0,60890,89.0,4800,290.0,320,5315.8,160,8372.0,20,102688.8,8,13,16,42,45,47,33,,,
2005019,05/019,15/02/2005,2005,02,15,019,36403846,0,0.0,198615,6.0,21915,145.0,4800,656.8,320,8233.2,160,15232.6,20,144548.0,5,8,27,28,33,46,2,,,
2005018,05/018,12/02/2005,2005,02,12,018,34726463,5104950,2.0,1302475,1.0,35010,124.0,4800,316.0,320,6065.6,160,8801.6,20,110765.8,11,13,16,19,25,32,26,,,
2005017,05/017,10/02/2005,2005,02,10,017,24258512,0,0.0,1191100,1.0,31445,101.0,4800,154.0,320,4411.4,160,5025.6,20,80314.8,2,8,20,21,40,41,24,,,
2005016,05/016,07/02/2005,2005,02,07,016,135461637,35971345,2.0,393065,15.0,29440,534.0,4800,1360.0,320,27972.0,160,37260.2,20,472173.0,9,21,36,38,43,49,23,,,
2005015,05/015,04/02/2005,2005,02,04,015,109078881,0,0.0,492565,11.0,44050,328.0,4800,886.0,320,16891.0,160,25168.8,20,318860.8,2,19,20,33,37,48,10,,Chinese New Year Snowball,新春金多寶
2005014,05/014,01/02/2005,2005,02,01,014,32689880,0,0.0,514030,3.0,38430,107.0,4800,316.0,320,5513.8,160,7854.4,20,103010.2,9,18,23,33,44,49,29,,,
2005013,05/013,29/01/2005,2005,01,29,013,26291881,2500000,2.0,0,0.0,13265,189.0,4800,243.0,320,8536.4,160,6754.2,20,123966.0,2,9,18,19,28,33,35,,,
2005012,05/012,27/01/2005,2005,01,27,012,50445522,23949030,1.0,569105,4.0,33170,183.0,4800,390.0,320,10722.6,160,10830.8,20,194292.8,3,6,7,15,26,35,40,,,
2005011,05/011,25/01/2005,2005,01,25,011,44669224,0,0.0,1120190,2.0,38790,154.0,4800,373.0,320,7001.4,160,9301.4,20,127111.0,15,20,31,34,37,48,4,,,
2005010,05/010,22/01/2005,2005,01,22,010,32342613,0,0.0,799030,2.0,45820,93.0,4800,264.0,320,5078.8,160,7108.2,20,98982.2,5,7,13,19,35,46,24,,,
2005009,05/009,20/01/2005,2005,01,20,009,31039028,0,0.0,336640,4.0,30430,118.0,4800,347.0,320,5774.4,160,9741.0,20,101817.0,9,13,21,28,33,46,6,,,
2005008,05/008,18/01/2005,2005,01,18,008,34763887,7493755,1.0,0,0.0,34085,122.4,4800,321.0,320,6430.4,160,10178.0,20,116450.2,5,13,18,20,21,26,11,,,
2005007,05/007,15/01/2005,2005,01,15,007,56599635,31151470,1.0,0,0.0,58325,128.0,4800,435.0,320,9138.2,160,12381.2,20,175067.2,9,10,14,16,25,49,23,,,
2005006,05/006,13/01/2005,2005,01,13,006,47963800,0,0.0,618730,4.0,44290,149.0,4800,335.0,320,7229.0,160,9604.2,20,135054.0,16,24,27,30,42,46,17,,,
2005005,05/005,11/01/2005,2005,01,11,005,41037989,0,0.0,582440,3.0,23770,196.0,4800,350.0,320,10185.8,160,8957.0,20,163116.6,5,6,11,25,35,40,44,,,
2005004,05/004,09/01/2005,2005,01,09,004,31925457,0,0.0,1695245,1.0,54465,83.0,4800,200.0,320,4494.0,160,5885.0,20,87387.8,10,30,38,42,45,49,27,,,
2005003,05/003,06/01/2005,2005,01,06,003,29409551,0,0.0,453745,3.0,40330,90.0,4800,243.0,320,5558.2,160,6899.8,20,103707.0,3,6,10,14,40,42,15,,,
2005002,05/002,04/01/2005,2005,01,04,002,30536616,2500000,2.0,584165,2.0,16410,189.8,4800,258.0,320,9315.4,160,7418.8,20,135415.0,4,5,6,8,20,38,35,,,
2005001,05/001,02/01/2005,2005,01,02,001,32954421,9823555,1.0,1607850,1.0,23820,180.0,4800,194.0,320,6450.8,160,7013.2,20,107599.6,11,18,32,36,39,43,34,,,
2004140,04/140,30/12/2004,2004,12,30,140,28116538,0,0.0,1489760,1.0,70940,56.0,4800,194.0,320,3706.6,160,5538.8,20,75005.2,17,20,28,34,38,47,14,,,
2004139,04/139,28/12/2004,2004,12,28,139,65922778,33486340,1.0,1625720,2.0,48985,177.0,4800,474.0,320,10508.0,160,16209.8,20,202956.2,5,9,35,38,43,48,6,,,
2004138,04/138,25/12/2004,2004,12,25,138,44149003,0,0.0,1119925,2.0,44570,134.0,4800,299.0,320,6581.2,160,10393.8,20,128997.8,2,15,28,30,37,41,31,,,
2004137,04/137,23/12/2004,2004,12,23,137,42777041,0,0.0,545685,4.0,49745,117.0,4800,302.0,320,6229.4,160,9192.0,20,126946.2,1,10,12,16,43,45,13,,,
2004136,04/136,21/12/2004,2004,12,21,136,35433860,0,0.0,455345,4.0,63905,76.0,4800,269.0,320,4874.0,160,8106.0,20,96491.4,2,20,36,45,48,49,21,,,
2004135,04/135,19/12/2004,2004,12,19,135,21969877,0,0.0,558480,2.0,74460,40.0,4800,174.0,320,3108.2,160,4964.6,20,61633.0,1,24,25,32,34,39,10,,,
2004134,04/134,17/12/2004,2004,12,17,134,96124388,42444960,1.0,1203745,4.0,46350,277.0,4800,671.0,320,16035.4,160,18874.4,20,300955.0,6,11,14,26,46,47,40,,Christmas Snowball,聖誕金多寶
2004133,04/133,14/12/2004,2004,12,14,133,45510153,0,0.0,377205,6.0,53405,113.0,4800,369.0,320,6482.4,160,11559.4,20,132824.0,3,19,22,25,31,48,12,,,
2004132,04/132,11/12/2004,2004,12,11,132,31821923,0,0.0,233665,6.0,28535,131.0,4800,307.0,320,6530.8,160,7971.0,20,114745.0,3,9,31,36,37,45,19,,,
2004131,04/131,09/12/2004,2004,12,09,131,29319321,0,0.0,1509075,1.0,49075,82.0,4800,235.0,320,4212.0,160,5729.0,20,81109.6,4,28,36,43,46,49,40,,,
2004130,04/130,07/12/2004,2004,12,07,130,44140982,16971795,1.0,477690,5.0,64990,98.0,4800,247.0,320,6131.0,160,7340.0,20,119633.6,16,25,26,42,44,48,20,,,
2004129,04/129,05/12/2004,2004,12,05,129,32782749,0,0.0,801070,2.0,48545,88.0,4800,260.4,320,5381.4,160,7499.6,20,102293.8,6,10,13,24,31,46,25,,,
2004128,04/128,02/12/2004,2004,12,02,128,29944642,0,0.0,169305,6.0,15530,174.4,4800,431.8,320,8357.6,160,9675.2,20,129644.2,3,9,10,27,31,36,26,,,
2004127,04/127,30/11/2004,2004,11,30,127,54960603,24068470,1.0,508785,5.0,30280,224.0,4800,488.0,320,9356.0,160,15089.6,20,184601.6,8,21,29,31,38,42,23,,,
2004126,04/126,27/11/2004,2004,11,27,126,38927236,0,0.0,1887655,1.0,62145,81.0,4800,312.0,320,6026.2,160,10108.4,20,122288.6,9,21,28,30,34,44,10,,,
2004125,04/125,25/11/2004,2004,11,25,125,35102524,0,0.0,641520,3.0,74375,69.0,4800,196.0,320,4357.4,160,6467.8,20,89456.6,17,19,21,35,40,49,42,,,
2004124,04/124,23/11/2004,2004,11,23,124,31970211,0,0.0,506415,3.0,42200,96.0,4800,280.0,320,5723.2,160,7309.0,20,101417.6,10,15,16,21,25,38,24,,,
2004123,04/123,20/11/2004,2004,11,20,123,26494614,5000000,1.0,460200,3.0,46020,80.0,4800,164.0,320,3873.8,160,5513.4,20,75063.0,6,26,30,34,40,43,3,,,
2004122,04/122,18/11/2004,2004,11,18,122,90147537,23367270,2.0,436690,7.0,12250,665.4,4800,1303.8,320,25178.2,160,29929.0,20,383139.0,3,11,12,13,26,28,31,,,
2004121,04/121,16/11/2004,2004,11,16,121,76296530,0,0.0,1836480,2.0,39650,247.0,4800,679.0,320,12200.6,160,19076.8,20,232748.4,7,15,23,30,34,41,10,,,
2004120,04/120,13/11/2004,2004,11,13,120,53399187,0,0.0,167690,13.0,28635,203.0,4800,762.0,320,10361.4,160,16448.0,20,180157.2,7,9,22,38,39,49,48,,,
2004119,04/119,11/11/2004,2004,11,11,119,48875516,0,0.0,925885,2.0,23290,212.0,4800,544.4,320,12131.8,160,14538.4,20,214848.6,7,9,12,13,16,33,37,,,
2004118,04/118,09/11/2004,2004,11,09,118,42666040,0,0.0,183655,7.0,16170,212.0,4800,862.0,320,11116.4,160,18890.8,20,174615.2,2,5,12,21,30,31,6,,,
2004117,04/117,07/11/2004,2004,11,07,117,33604371,0,0.0,329895,5.0,49420,89.0,4800,275.0,320,5368.8,160,7660.2,20,102921.0,2,13,17,33,38,42,5,,,
2004116,04/116,04/11/2004,2004,11,04,116,36946956,0,0.0,1881445,1.0,53945,93.0,4800,258.0,320,5858.8,160,7117.0,20,110617.0,7,18,19,25,42,45,41,,,
2004115,04/115,31/10/2004,2004,10,31,115,58717480,13871915,2.0,1290635,2.0,35295,195.0,4800,606.0,320,10987.0,160,16243.4,20,209003.2,14,21,23,30,33,37,10,,Super Weekend Snowball,周末勁賞金多寶
2004114,04/114,28/10/2004,2004,10,28,114,50138473,11156610,2.0,780855,3.0,33765,185.0,4800,423.0,320,9102.4,160,12037.4,20,170649.4,1,12,26,27,36,49,21,,,
2004113,04/113,26/10/2004,2004,10,26,113,41816181,0,0.0,722590,3.0,64950,89.0,4800,257.0,320,6478.0,160,8163.0,20,121424.0,6,24,30,43,44,45,11,,,
2004112,04/112,24/10/2004,2004,10,24,112,29073790,0,0.0,315180,4.0,26470,127.0,4800,300.0,320,6323.0,160,7171.2,20,102581.4,11,15,24,25,26,33,42,,,
2004111,04/111,21/10/2004,2004,10,21,111,28282176,0,0.0,722275,2.0,55030,70.0,4800,199.0,320,4067.2,160,6606.8,20,80167.6,12,27,30,31,34,48,17,,,
2004110,04/110,19/10/2004,2004,10,19,110,30788464,5000000,1.0,465085,3.0,22825,163.0,4800,275.0,320,6269.2,160,7788.8,20,102579.0,5,17,21,27,31,41,6,,,
2004109,04/109,16/10/2004,2004,10,16,109,25687086,5000000,1.0,651460,2.0,45715,76.0,4800,173.0,320,3914.4,160,5523.6,20,78213.2,7,12,20,33,43,44,38,,,
2004108,04/108,14/10/2004,2004,10,14,108,51939050,3078825,7.0,114990,15.0,14280,322.0,4800,883.0,320,14044.0,160,17486.2,20,207614.8,7,17,27,29,30,34,36,,,
2004107,04/107,12/10/2004,2004,10,12,107,42629942,0,0.0,781980,3.0,68745,91.0,4800,225.0,320,5366.0,160,7166.4,20,112977.2,4,6,20,35,37,39,41,,,
2004106,04/106,10/10/2004,2004,10,10,106,30354254,0,0.0,723230,2.0,60265,64.0,4800,293.8,320,4659.4,160,8636.2,20,86968.0,4,16,24,26,32,39,6,,,
2004105,04/105,07/10/2004,2004,10,07,105,29146267,0,0.0,514530,3.0,66390,62.0,4800,184.0,320,3876.0,160,6086.8,20,78819.6,18,19,33,43,45,48,11,,,
2004104,04/104,05/10/2004,2004,10,05,104,45191455,16608270,1.0,574635,4.0,51940,118.0,4800,315.0,320,6460.4,160,10951.6,20,129739.0,4,12,14,22,46,48,23,,,
2004103,04/103,02/10/2004,2004,10,02,103,30533304,0,0.0,1570875,1.0,73490,57.0,4800,239.0,320,4334.4,160,6641.8,20,81515.0,3,13,15,39,43,44,31,,,
2004102,04/102,30/09/2004,2004,09,30,102,28111453,0,0.0,610250,2.0,39305,82.8,4800,334.0,320,5212.0,160,7612.6,20,97098.8,12,13,14,20,23,28,22,,,
2004101,04/101,28/09/2004,2004,09,28,101,39083878,10351655,1.0,594625,3.0,25035,190.0,4800,362.0,320,7968.8,160,9386.8,20,126404.0,22,28,31,36,39,49,32,,,
2004100,04/100,26/09/2004,2004,09,26,100,21550692,0,0.0,329705,3.0,33385,79.0,4800,199.0,320,3774.2,160,6410.4,20,67915.2,7,15,17,28,40,41,10,,,
2004099,04/099,24/09/2004,2004,09,24,099,105735013,44488370,1.0,499645,11.0,52530,279.0,4800,681.0,320,15372.2,160,21395.4,20,304349.8,11,14,17,30,42,46,29,,Mid-Autumn Festival Snowball,中秋金多寶
2004098,04/098,21/09/2004,2004,09,21,098,33948000,0,0.0,1669460,1.0,51170,87.0,4800,240.0,320,5682.8,160,7995.4,20,105734.4,1,3,30,33,35,42,12,,,
2004097,04/097,18/09/2004,2004,09,18,097,32726025,10161015,1.0,1720335,1.0,59575,77.0,4800,232.0,320,4298.0,160,6752.8,20,88523.2,7,20,24,30,38,41,19,,,
2004096,04/096,16/09/2004,2004,09,16,096,30562285,0,0.0,362870,4.0,45535,85.0,4800,250.4,320,5278.2,160,7581.8,20,99735.4,11,12,18,20,27,42,16,,,
2004095,04/095,14/09/2004,2004,09,14,095,186239414,10249145,7.0,240325,31.0,20600,964.4,4800,2201.4,320,43202.2,160,54533.8,20,702337.2,3,7,10,21,30,36,14,,,
2004094,04/094,10/09/2004,2004,09,10,094,107364963,0,0.0,651270,8.0,54270,256.0,4800,905.0,320,16821.0,160,26430.4,20,333621.6,20,23,27,38,40,47,33,,,
2004093,04/093,07/09/2004,2004,09,07,093,70041079,0,0.0,354270,10.0,45860,206.0,4800,527.0,320,10540.2,160,15231.6,20,204342.0,3,4,16,19,32,45,14,,,
2004092,04/092,04/09/2004,2004,09,04,092,49388459,0,0.0,485700,5.0,42050,154.0,4800,307.0,320,9089.0,160,9596.2,20,167176.6,15,17,18,21,28,37,40,,,
2004091,04/091,02/09/2004,2004,09,02,091,42491846,0,0.0,486590,4.0,34600,150.0,4800,405.4,320,7499.0,160,11473.2,20,140590.0,1,5,11,22,32,45,28,,,
2004090,04/090,31/08/2004,2004,08,31,090,37559834,0,0.0,334020,5.0,41855,106.4,4800,365.0,320,7255.2,160,10131.6,20,130773.4,5,16,17,18,23,27,10,,,
2004089,04/089,28/08/2004,2004,08,28,089,26394708,0,0.0,661000,2.0,60780,58.0,4800,226.0,320,3341.0,160,7606.0,20,70276.0,1,30,33,42,44,48,49,,,
2004088,04/088,26/08/2004,2004,08,26,088,49199584,23142240,1.0,2375190,1.0,40340,157.0,4800,327.0,320,9313.4,160,8980.2,20,177729.6,2,9,19,30,36,37,41,,,
2004087,04/087,24/08/2004,2004,08,24,087,41732814,0,0.0,1132605,2.0,68640,88.0,4800,255.0,320,5173.6,160,7731.0,20,109055.4,10,14,17,30,36,45,47,,,
2004086,04/086,21/08/2004,2004,08,21,086,31061669,0,0.0,469000,3.0,24680,152.0,4800,256.0,320,6588.2,160,7042.8,20,111167.6,14,23,26,28,36,37,40,,,
2004085,04/085,19/08/2004,2004,08,19,085,28887850,0,0.0,1453140,1.0,47370,81.8,4800,190.0,320,4763.2,160,6150.2,20,88119.2,12,19,24,27,36,44,29,,,
2004084,04/084,17/08/2004,2004,08,17,084,45008383,18575390,1.0,367250,6.0,29825,197.0,4800,324.0,320,8063.6,160,9266.0,20,144530.0,27,29,30,39,40,42,47,,,
2004083,04/083,14/08/2004,2004,08,14,083,34308873,0,0.0,449540,4.0,60695,79.0,4800,226.4,320,5011.6,160,5694.4,20,101758.0,1,5,16,22,30,34,39,,,
2004082,04/082,12/08/2004,2004,08,12,082,29799294,0,0.0,0,0.0,43170,97.0,4800,202.0,320,4155.0,160,5625.0,20,81775.6,19,21,22,34,48,49,42,,,
2004081,04/081,10/08/2004,2004,08,10,081,47347237,18981520,1.0,618075,4.0,42260,156.0,4800,274.0,320,7171.0,160,9883.0,20,132686.0,16,17,27,44,45,47,49,,,
2004080,04/080,07/08/2004,2004,08,07,080,33322992,0,0.0,0,0.0,46555,94.0,4800,227.0,320,6595.6,160,6758.4,20,97416.6,8,16,27,39,40,48,14,,,
2004079,04/079,05/08/2004,2004,08,05,079,29933985,0,0.0,1583260,1.0,57050,74.0,4800,186.0,320,4593.0,160,4696.0,20,85044.0,8,13,27,39,40,45,49,,,
2004078,04/078,03/08/2004,2004,08,03,078,39258709,5168395,2.0,111870,12.0,19040,188.0,4800,752.0,320,8163.0,160,17040.2,20,131405.0,7,14,27,29,37,49,9,,,
2004077,04/077,31/07/2004,2004,07,31,077,28591216,0,0.0,0,0.0,32330,108.0,4800,250.0,320,5806.0,160,6950.6,20,94143.0,13,14,32,40,43,48,12,,,
2004076,04/076,29/07/2004,2004,07,29,076,42203531,5703260,3.0,984440,2.0,30275,173.4,4800,366.0,320,7809.8,160,11056.2,20,132556.6,1,16,26,31,35,36,38,,,
2004075,04/075,27/07/2004,2004,07,27,075,37614125,0,0.0,1033855,2.0,56840,97.0,4800,202.0,320,4954.6,160,6132.8,20,97649.8,1,2,20,34,35,43,37,,,
2004074,04/074,24/07/2004,2004,07,24,074,29253994,0,0.0,672095,2.0,25530,140.4,4800,253.4,320,5669.0,160,6871.0,20,101579.8,10,18,22,34,36,37,15,,,
2004073,04/073,22/07/2004,2004,07,22,073,30127486,5000000,1.0,208810,4.0,9600,282.4,4800,582.0,320,12256.8,160,13201.4,20,157117.6,1,6,7,8,24,42,22,,,
2004072,04/072,20/07/2004,2004,07,20,072,68267276,28522265,1.0,568150,5.0,22085,343.0,4800,672.4,320,15992.2,160,17275.8,20,269567.0,6,8,12,21,32,43,25,,Summer Snowball,暑期金多寶
2004071,04/071,17/07/2004,2004,07,17,071,45047514,4373205,4.0,63185,8.0,9600,732.0,4800,498.0,320,19754.0,160,12485.8,20,216686.4,7,9,18,32,48,49,10,,,
2004070,04/070,15/07/2004,2004,07,15,070,41612733,0,0.0,1042115,2.0,41170,135.0,4800,303.0,320,6595.2,160,8718.0,20,128518.8,6,30,31,37,38,43,24,,,
2004069,04/069,13/07/2004,2004,07,13,069,37395927,0,0.0,1574550,1.0,31855,131.8,4800,392.4,320,8383.2,160,8906.4,20,145775.6,1,3,13,18,21,35,15,,,
2004068,04/068,10/07/2004,2004,07,10,068,28122571,0,0.0,290635,4.0,21085,147.0,4800,203.0,320,7426.8,160,6217.8,20,125332.2,1,6,7,12,36,42,34,,,
2004067,04/067,08/07/2004,2004,07,08,067,37942391,2091065,4.0,21475,29.0,9600,534.4,4800,1966.4,320,17462.2,160,26590.6,20,206739.0,3,6,8,13,28,36,38,,,
2004066,04/066,06/07/2004,2004,07,06,066,32154865,0,0.0,0,0.0,41980,95.0,4800,257.0,320,6590.0,160,7120.2,20,108063.8,9,22,37,40,42,48,26,,,
2004065,04/065,03/07/2004,2004,07,03,065,55919922,29631150,1.0,963200,3.0,53885,143.0,4800,353.0,320,8506.0,160,11167.0,20,163986.6,2,16,18,35,48,49,43,,,
2004064,04/064,01/07/2004,2004,07,01,064,44288905,0,0.0,1055095,2.0,43285,130.0,4800,370.0,320,7366.0,160,11955.0,20,137161.6,11,25,32,33,37,42,31,,,
2004063,04/063,29/06/2004,2004,06,29,063,43523771,0,0.0,2034095,1.0,36400,149.0,4800,327.0,320,8485.6,160,9004.4,20,159789.0,3,7,9,14,25,44,45,,,
2004062,04/062,26/06/2004,2004,06,26,062,32053180,0,0.0,1176485,1.0,22405,140.0,4800,449.0,320,6984.8,160,12738.2,20,122333.2,7,21,23,29,33,44,9,,,
2004061,04/061,24/06/2004,2004,06,24,061,37085293,0,0.0,395830,4.0,22820,185.0,4800,293.0,320,9278.6,160,7565.0,20,154506.8,3,5,6,11,13,40,45,,,
2004060,04/060,19/06/2004,2004,06,19,060,27964027,5000000,1.0,1232230,1.0,31595,104.0,4800,356.0,320,4987.0,160,7565.0,20,87616.2,28,34,38,41,46,48,36,,,
2004059,04/059,17/06/2004,2004,06,17,059,31704534,5000000,1.0,553775,2.0,18340,161.0,4800,476.0,320,7721.8,160,11839.0,20,126547.4,5,9,18,21,28,32,7,,,
2004058,04/058,15/06/2004,2004,06,15,058,83735146,31421355,1.0,951775,4.0,38020,267.0,4800,759.0,320,15298.4,160,21875.0,20,294355.6,3,7,13,20,36,48,47,,Dragon Boat Festival Snowball,端午金多寶
2004057,04/057,11/06/2004,2004,06,11,057,142762343,30634315,2.0,606690,11.0,41195,432.0,4800,1302.0,320,24453.4,160,36590.0,20,466151.8,11,16,26,42,43,48,32,,,
2004056,04/056,08/06/2004,2004,06,08,056,91137145,0,0.0,1464010,3.0,51820,226.0,4800,575.8,320,16773.2,160,19682.8,20,322472.2,7,18,28,29,37,49,12,,,
2004055,04/055,05/06/2004,2004,06,05,055,57963533,0,0.0,876525,3.0,30225,232.0,4800,444.0,320,12958.6,160,11405.4,20,217371.0,6,8,12,29,32,40,45,,,
2004054,04/054,03/06/2004,2004,06,03,054,51160029,0,0.0,140495,11.0,10960,376.0,4800,843.0,320,15630.0,160,19738.0,20,217087.2,13,33,37,40,41,47,48,,,
2004053,04/053,01/06/2004,2004,06,01,053,43780000,0,0.0,694530,3.0,44095,126.0,4800,411.0,320,7097.6,160,11396.2,20,131879.0,9,27,32,38,39,43,31,,,
2004052,04/052,29/05/2004,2004,05,29,052,29808036,0,0.0,715955,2.0,56150,68.0,4800,268.0,320,4707.6,160,8168.0,20,86600.0,3,10,20,27,40,46,9,,,
2004051,04/051,27/05/2004,2004,05,27,051,26966381,0,0.0,1207530,1.0,41280,78.0,4800,331.0,320,4516.4,160,8050.2,20,79180.8,2,16,19,24,48,49,12,,,
2004050,04/050,25/05/2004,2004,05,25,050,70958099,33282950,1.0,473540,8.0,77115,131.0,4800,523.0,320,8347.4,160,15365.4,20,176042.8,14,23,27,37,40,45,39,,,
2004049,04/049,20/05/2004,2004,05,20,049,45522445,0,0.0,0,0.0,83370,83.0,4800,169.0,320,5214.4,160,7138.4,20,117889.2,4,18,31,40,45,47,29,,,
2004048,04/048,18/05/2004,2004,05,18,048,39029115,0,0.0,896915,2.0,49310,97.0,4800,299.0,320,8047.8,160,10525.6,20,126106.4,10,21,23,30,43,49,3,,,
2004047,04/047,15/05/2004,2004,05,15,047,25041702,0,0.0,0,0.0,39030,79.0,4800,206.0,320,4900.6,160,6108.8,20,84947.4,7,8,15,27,34,49,22,,,
2004046,04/046,13/05/2004,2004,05,13,046,42450480,7838200,2.0,1483725,1.0,20350,243.0,4800,397.0,320,9120.6,160,11207.2,20,150544.0,9,13,21,37,40,48,12,,,
2004045,04/045,11/05/2004,2004,05,11,045,39221038,0,0.0,395120,4.0,23440,179.8,4800,417.0,320,9580.4,160,10039.8,20,158795.8,7,11,13,22,24,37,36,,,
2004044,04/044,06/05/2004,2004,05,06,044,30611950,0,0.0,294040,3.0,9600,273.0,4800,475.8,320,11248.8,160,12406.6,20,139985.2,8,28,33,36,38,47,2,,,
2004043,04/043,04/05/2004,2004,05,04,043,34430164,5568805,1.0,1856265,1.0,50000,99.0,4800,206.0,320,4686.0,160,6226.0,20,90061.0,16,21,29,37,46,47,35,,,
2004042,04/042,29/04/2004,2004,04,29,042,36177294,10517185,1.0,1839060,1.0,68110,72.0,4800,236.0,320,5819.0,160,7052.8,20,111458.4,4,19,26,30,31,34,37,,,
2004041,04/041,27/04/2004,2004,04,27,041,31623961,0,0.0,505160,3.0,42540,95.0,4800,298.0,320,4983.4,160,7998.6,20,95417.2,7,11,15,29,46,49,21,,,
2004040,04/040,24/04/2004,2004,04,24,040,82714714,41393225,1.0,542530,7.0,36165,280.0,4800,788.0,320,14807.0,160,22228.0,20,268243.4,24,30,39,43,44,48,23,,,
2004039,04/039,22/04/2004,2004,04,22,039,31481827,5000000,1.0,255760,5.0,22435,152.0,4800,436.0,320,6685.0,160,9736.4,20,102163.4,8,32,36,39,44,46,33,,,
2004038,04/038,20/04/2004,2004,04,20,038,36580922,1250000,4.0,459975,3.0,16065,229.0,4800,408.8,320,9628.8,160,11253.8,20,150881.0,6,9,12,19,22,25,17,,,
2004037,04/037,15/04/2004,2004,04,15,037,79185334,39438225,1.0,717215,5.0,27635,346.0,4800,875.0,320,14112.0,160,23516.0,20,228745.6,23,31,34,43,45,47,48,,,
2004036,04/036,13/04/2004,2004,04,13,036,58371332,0,0.0,3298430,1.0,87085,101.0,4800,246.0,320,6803.0,160,9446.0,20,150336.2,1,23,24,30,47,49,42,,,
2004035,04/035,10/04/2004,2004,04,10,035,39867966,0,0.0,1114040,2.0,92835,64.0,4800,178.0,320,4872.0,160,6291.6,20,106834.6,9,12,17,42,47,49,34,,,
2004034,04/034,08/04/2004,2004,04,08,034,37104798,0,0.0,0,0.0,39445,120.0,4800,278.0,320,6885.8,160,7790.8,20,126373.6,1,7,13,32,37,48,26,,,
2004033,04/033,06/04/2004,2004,04,06,033,32239858,0,0.0,330235,3.0,11290,234.0,4800,406.0,320,11717.8,160,8758.0,20,160391.2,3,7,13,25,31,33,45,,,
2004032,04/032,02/04/2004,2004,04,02,032,87740437,30315305,1.0,382045,9.0,25065,365.8,4800,1147.4,320,19091.4,160,30239.8,20,313821.0,11,12,13,22,26,31,10,,Easter Snowball,復活節金多寶
2004031,04/031,30/03/2004,2004,03,30,031,42128821,2587115,4.0,0,0.0,18540,256.4,4800,355.0,320,10894.6,160,9070.4,20,166395.8,9,11,21,27,37,45,30,,,
2004030,04/030,25/03/2004,2004,03,25,030,29262292,0,0.0,1088930,1.0,15250,190.4,4800,335.4,320,7961.8,160,8394.4,20,124743.2,7,10,13,21,22,23,35,,,
2004029,04/029,23/03/2004,2004,03,23,029,113175223,26595530,2.0,391700,14.0,31790,460.0,4800,977.0,320,17797.6,160,29000.0,20,338956.2,4,5,17,20,28,39,3,,,
2004028,04/028,20/03/2004,2004,03,20,028,71568124,0,0.0,258295,13.0,43255,207.0,4800,768.0,320,11253.0,160,19276.0,20,210230.6,6,21,28,36,44,49,32,,,
2004027,04/027,18/03/2004,2004,03,18,027,58048857,0,0.0,847270,3.0,39870,170.0,4800,672.0,320,9359.2,160,21310.2,20,174767.2,2,3,4,25,36,47,8,,,
2004026,04/026,16/03/2004,2004,03,16,026,49447784,0,0.0,0,0.0,45410,135.0,4800,445.4,320,8407.4,160,13829.8,20,159020.6,7,10,18,23,37,39,17,,,
2004025,04/025,11/03/2004,2004,03,11,025,35815441,0,0.0,538280,3.0,30540,141.0,4800,327.0,320,7076.0,160,9160.6,20,123239.4,14,23,33,35,36,43,37,,,
2004024,04/024,09/03/2004,2004,03,09,024,31491934,0,0.0,362565,4.0,34220,113.0,4800,304.0,320,6271.2,160,7107.0,20,100314.4,10,21,26,30,31,42,48,,,
2004023,04/023,06/03/2004,2004,03,06,023,69913390,30397005,1.0,495095,7.0,43385,213.0,4800,483.0,320,12114.2,160,12939.2,20,232225.6,9,10,26,31,35,41,42,,Super Weekend Snowball,周末勁賞金多寶
2004022,04/022,04/03/2004,2004,03,04,022,30410833,0,0.0,1705905,1.0,66895,68.0,4800,141.0,320,3530.0,160,4977.2,20,79519.0,1,19,20,34,42,43,15,,,
2004021,04/021,02/03/2004,2004,03,02,021,39611826,10803540,1.0,1934510,1.0,36070,143.0,4800,308.0,320,6715.2,160,9481.4,20,118930.6,8,20,33,36,46,49,18,,,
2004020,04/020,26/02/2004,2004,02,26,020,30255329,0,0.0,469110,3.0,38290,98.0,4800,267.0,320,5151.0,160,8518.0,20,97832.2,1,9,14,39,45,48,3,,,
